Unnamed: 0,Block_name,Treatment,Date,Site,Ranch,Year,Low.reading_mean,Low.reading_sd,High.reading_mean,High.reading_sd,Low.rounded_5_mean,Low.rounded_5_sd,Low.rounded_10_mean,Low.rounded_10_sd,High.rounded_5_mean,High.rounded_5_sd,High.rounded_10_mean,High.rounded_10_sd,Sample_ID_vor,mean_biomass,sd_biomass,Sample_ID_bio,X_coord,Y_coord,ID,Block_Id,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
60,3,AD,2023-09-11,OK,CR,2023,28.0344827586207,22.9042771405266,75.7241379310345,21.2718737030248,29.6551724137931,22.7537687020806,32.4137931034483,22.9370524345269,76.2068965517241,21.0295358795753,77.5862068965517,19.3935137193918,2023-09-11_OK_CR_AD_3,1658.13333333333,1297.9525209601,2023-09-11_OK_CR_AD_3,-97.212413765,33.923542311,3_AD_2023,3_AD,0.5144363236409701,15.160023171767776,0.31062124970587257,0.26812432488700344,0.28558325930155004,0.32464801823237927,31.015891163123243,0.24115744401738246,0.6120218379799821,0.5342543499639372,0.06635748355341989,-0.026535743970803043,0.3127818846819729,0.3700071313203177,0.1267363481737442,-0.2037726308755854,145.6795252401536,152.31608217055108,110.63803444855091,160.3517845099719,108.00932702182716,101.5024296616591,414.17428239459724,698.7374820280689,881.5450452664937,2754.2910444510544,2897.9013544302497,1525.888439140765
61,3,AD,2023-04-19,OK,CR,2023,14.2758620689655,8.61434249096959,28.551724137931,16.9528468045436,16.3793103448276,8.33415431095548,18.6206896551724,8.75219887923457,29.6551724137931,16.740190863541,30.6896551724138,17.0986704752067,2023-04-19_OK_CR_AD_3,488.133333333333,351.926325623229,2023-04-19_OK_CR_AD_3,-97.212413765,33.923542311,3_AD_2023,3_AD,0.49798328330648567,12.902139722875653,0.23981645717955963,0.28082765005269983,0.15405261108399318,0.3107736906463949,29.72123797746901,0.24382021434817516,0.5902342890250387,0.5649201327267892,0.028790912415900725,-0.0877736509296398,0.31418119150746615,0.3933682120630857,0.10763291460023464,-0.2496397994314004,146.81742327039765,161.89368233669296,118.37678909232326,179.26118085511212,116.19657347708468,108.30705924248073,523.5971074654894,823.641182948173,897.9909221926742,2671.7324060143224,3201.4073056308325,1972.3396687567504
63,3,AD,2023-07-19,OK,CR,2023,57.6785714285714,21.4390670945262,78.9285714285714,17.2174084414337,59.4642857142857,21.008785010539,61.7857142857143,20.1941633350885,80.0,16.3299316185545,80.7142857142857,16.0850911943377,2023-07-19_OK_CR_AD_3,2750.4,1319.35647343696,2023-07-19_OK_CR_AD_3,-97.212413765,33.923542311,3_AD_2023,3_AD,0.7622420147224932,7.576329238845931,0.39149911681363847,0.28702193775271095,0.5670331672566908,0.5001334805458455,47.533521588226044,0.4513148966037127,0.5556091822500249,0.6483277375542856,-0.04505554540577912,0.226348354481066,0.5264407872625079,0.3428492625018859,0.21369103153554247,-0.12247803947659269,136.57566011839032,170.10807481431493,91.23485528391991,206.53685355948878,88.61410774856937,80.96489688223872,281.58010127821905,617.0082538206757,461.1865593586727,3426.5109501061743,2160.0472655067006,945.2697385979267
69,3,AD,2023-06-21,OK,CR,2023,37.2413793103448,18.6272748800818,76.6896551724138,17.7946690417501,39.4827586206897,18.5811361517442,41.3793103448276,19.2212936109622,77.7586206896552,16.7750988338877,78.6206896551724,15.9741169957248,2023-06-21_OK_CR_AD_3,1655.52,564.204246705039,2023-06-21_OK_CR_AD_3,-97.212413765,33.923542311,3_AD_2023,3_AD,0.7653997338952087,7.357275706660262,0.3835904212538145,0.285366460606323,0.5751965451978817,0.5184241632852236,49.116046131205074,0.4840259749378037,0.5294398686115336,0.639690258055498,-0.05268629959796722,0.2470336110277674,0.5538692116176442,0.3605650043039546,0.22673016896595025,-0.12153210189597449,133.81482642158065,170.55270854831423,88.47230918079941,211.3181723752426,86.03317043379326,78.55131253641176,306.1458179962905,673.8794253848007,481.59538048892705,3634.5791578087014,2192.6044660815987,978.248239096632
70,3,AD,2023-08-16,OK,CR,2023,52.2758620689655,29.6019986677108,80.5172413793103,14.3293422480267,53.448275862069,29.1579273794287,55.8620689655172,28.223247937435,81.0344827586207,13.5869757978017,81.7241379310345,13.1118718063444,2023-08-16_OK_CR_AD_3,3134.16,1924.20353601172,2023-08-16_OK_CR_AD_3,-97.212413765,33.923542311,3_AD_2023,3_AD,0.6594426359051333,10.768360462657869,0.3559081171000784,0.2794139609178161,0.45031732582058787,0.42161310640216343,40.197801880142705,0.3501000725242448,0.5988646755072955,0.591461764192275,0.006561281156684003,0.11377724122557001,0.42059752845849163,0.3482203266356154,0.1744427854890368,-0.15693338878305596,141.06520283578814,160.05533049505217,99.31467486927045,182.2686959537463,96.58957150514813,89.24771910112659,307.96062505990756,616.5526948779766,635.4427084335271,3087.1573934259623,2463.1222822270297,1172.7715477807303
71,3,PR,2023-07-19,OK,CR,2023,49.6,15.2398369931882,82.95,10.3388638284464,51.75,14.8921561833562,54.5,15.3811230854064,83.75,9.71637250916421,84.5,8.87041208323017,2023-07-19_OK_CR_PR_3,3184.86666666667,1190.26602516692,2023-07-19_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.7633580093018589,7.158507885874435,0.36771289188633405,0.2757485330408065,0.5420463985361428,0.4802162913047436,45.909134858371175,0.4194306060513439,0.5686427090336779,0.6554881468799811,-0.040948800695095565,0.22056722762968425,0.5035131703236442,0.3199503887846491,0.19879630088392514,-0.11908115463851858,141.58494677829032,172.38488910768967,95.31657601487002,203.88146408056858,92.37403137516462,84.3922782359853,268.2960618147657,556.9771750246555,422.466133144934,3189.4583797984574,2025.2873059555395,937.7411674790096
72,3,PR,2023-06-21,OK,CR,2023,41.3846153846154,14.5690222821029,81.9230769230769,12.209706101169,43.8461538461538,14.8820146141025,44.6153846153846,14.5002210416397,82.6923076923077,12.1818486239748,83.8461538461538,11.2089707663561,2023-06-21_OK_CR_PR_3,2302.06666666667,959.398291986528,2023-06-21_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.7607008111208889,7.092494136352092,0.3553165927867522,0.2728925169152304,0.5412994651018821,0.4901367284679772,46.714218124667966,0.43807577819640553,0.5483215322404105,0.6439987634360689,-0.04570238900724834,0.23252454989831575,0.5191604862493024,0.3332348395767069,0.20586897569682328,-0.12025895181251656,139.6064406585358,172.5002801107244,93.64671534344646,206.7764800981604,90.8546553439855,82.9595970679185,291.78687879744683,600.6615313479865,446.4925786242312,3321.6691173152017,2059.4171731463953,981.35738654208
75,3,PR,2023-08-16,OK,CR,2023,45.1,21.2798397303027,84.9,9.80815986819138,47.0,20.8629613884208,49.5,20.8944716939295,85.5,8.72081599272381,86.0,8.20782681668123,2023-08-16_OK_CR_PR_3,2442.86666666667,436.289989189148,2023-08-16_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.6632887545415852,9.999284883388114,0.3304708387477893,0.2650710284023292,0.43246835692411567,0.410898894560509,39.371020077743516,0.3361049961490712,0.588950549230311,0.5931821398331751,0.002348505978602816,0.1227906546584144,0.4146428257382412,0.33293846090359114,0.16516351260809392,-0.15120005458397304,144.77972960610242,163.9249590247012,102.36814481514408,184.8502033131468,99.39183051925359,91.70519226073185,319.68488378801,593.119823353599,600.9350480819824,2943.46401479517,2320.0988348536357,1176.099336799496
79,3,PR,2023-10-10,OK,CR,2023,9.05263157894737,7.60463078372153,40.0,29.9351150175026,10.7894736842105,7.3149690313647,12.6315789473684,7.33492805626908,41.5789473684211,29.4888223446589,43.6842105263158,28.9080008755341,2023-10-10_OK_CR_PR_3,804.666666666667,536.698510028365,2023-10-10_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.6397434190411502,9.693592107129652,0.2871306395362884,0.2517165126810257,0.32261103626652604,0.33556451735308246,33.18065363568741,0.2422944574984788,0.6328619546404228,0.6200032456312138,0.016399919990104615,0.045129996605748283,0.33068673076715616,0.2724879906225173,0.11715958368785195,-0.15319856094578335,157.30923788591667,169.51448697063327,117.47941490087499,180.9610831853874,113.73547801762385,105.08703013902216,284.16149393915435,460.8746241786292,498.38547686583865,2221.6226332386404,2089.5501322191676,1179.6651837241366
82,3,PR,2023-04-19,OK,CR,2023,20.9230769230769,7.296820522912,52.4615384615385,24.9286160353097,23.0769230769231,7.51067616198811,24.6153846153846,7.76250025806185,53.8461538461538,24.8456775377065,55.3846153846154,24.7033683989939,2023-04-19_OK_CR_PR_3,1086.53333333333,717.889023921293,2023-04-19_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.6475463306612126,8.956698885632873,0.2710431311725162,0.25911663608571195,0.35751595634561784,0.39900660811740707,38.26481546890886,0.3387162346411958,0.545292464137124,0.5930571565556053,-0.025343663457646694,0.10140569722464247,0.4113526370850538,0.3389837231051466,0.1533106105327974,-0.16303020331932633,141.63634738818195,168.3991103659441,106.4524956578853,197.64722082431464,104.01820550361514,95.235022371818,370.0602087520318,684.5101666006761,605.8672192885763,2872.8667669309943,2346.480403461589,1357.274260787541
83,3,PR,2023-05-23,OK,CR,2023,25.1818181818182,11.4264446072974,68.5454545454545,17.4147273097435,27.7272727272727,11.908743922773,30.9090909090909,13.00349603341,69.5454545454545,17.0959857063794,71.8181818181818,15.3741222957161,2023-05-23_OK_CR_PR_3,1146.86666666667,529.100272790202,2023-05-23_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.7514336681385767,7.072759466101661,0.3354609638995815,0.2809766356047906,0.5128544221412328,0.4967049465918158,47.21751454816228,0.45441442106387675,0.545414547731574,0.6412321576114153,-0.046785710446034905,0.2174447818842604,0.5391715466366596,0.35392694927209606,0.21093863294115292,-0.13349755864633744,141.27335686760628,174.8058545360656,93.06014464192509,208.8002065331074,90.16632746231774,82.42202518873523,348.26167137571167,649.5132561331448,483.6283736645588,3459.5754528227353,2210.877143175075,1103.236737963582
84,3,PR,2023-09-11,OK,CR,2023,11.0,7.14142842854285,29.5263157894737,14.867445499228,12.3684210526316,7.88254419105764,14.7368421052632,9.04827856717728,31.8421052631579,14.7394525674566,33.6842105263158,14.6099381380504,2023-09-11_OK_CR_PR_3,847.933333333333,527.317462888028,2023-09-11_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.6028476029299087,11.831649617827821,0.3134487639856013,0.2520991755993521,0.3685714013999766,0.35900806981488786,34.644015309448626,0.2734000337068069,0.5972163814800857,0.5640911773535436,0.03066695394798592,0.06670098937102689,0.35057899794608327,0.3286735461955501,0.13904789570113818,-0.16514725186663942,146.83856411643023,159.47163115135882,108.57124057282773,173.31253615139192,105.62869631588798,98.08478021917792,331.48214880410865,593.0910258922928,687.8533947548635,2689.1239728754745,2416.082576430088,1275.8398845924833
86,4,AD,2023-05-23,OK,RR,2023,23.5555555555556,9.68874578424859,71.3333333333333,13.3877096334948,25.3703703703704,10.2774890234327,26.2962962962963,10.7946383229924,72.962962962963,12.7293769304329,74.8148148148148,12.8213674928794,2023-05-23_OK_RR_AD_4,756.933333333333,285.66102055875,2023-05-23_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.5535401910056834,10.681908529127671,0.22994106959899813,0.26737742921656826,0.19920592257301123,0.33033752158807217,31.823371503440903,0.26304393613333,0.5733024578492262,0.5772147983820598,0.0009880789353861586,-0.030572775311042057,0.34784095507472884,0.35818454490172114,0.11331221880279611,-0.21509269094732386,152.72475805401783,170.9855999414889,117.88901946061377,189.15231541238077,114.85926236293975,105.97592919881538,511.05043706737763,745.7270724067832,749.714358001107,2580.7279183208607,2778.7873911797315,1752.2068508260527
88,4,AD,2023-06-20,OK,RR,2023,29.6785714285714,6.41210412930727,51.7857142857143,9.32283990613074,32.1428571428571,6.86221153054517,34.2857142857143,7.41798187018916,53.5714285714286,9.79957887012223,54.6428571428571,9.99338405484973,2023-06-20_OK_RR_AD_4,1581.66666666667,423.253336273521,2023-06-20_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.4502556662544027,13.240680637749614,0.2122083198797758,0.2758525471901747,0.08118968579721556,0.28332278592796667,27.069802374794087,0.21245773844216678,0.6004896900272015,0.5511898666269296,0.05376225131722564,-0.1329739470075617,0.28587146662471646,0.41242815655011733,0.09339199471821362,-0.27929792013117244,150.99013511354724,160.72615312274613,122.88855022009285,171.5062975734357,120.53773911046818,113.31676932423156,577.5838601244053,856.3995844198677,997.5525067571555,2625.8691340264872,3442.359777139738,2241.5873500662706
92,4,AD,2023-04-17,OK,RR,2023,8.16666666666667,4.46506232982199,29.9,19.6053300282663,9.83333333333333,4.25143653882757,12.0,4.06838102172486,31.8333333333333,19.673338046327,34.0,20.4433616238318,2023-04-17_OK_RR_AD_4,851.066666666667,272.02443027542,2023-04-17_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.47141996523185525,12.432176207751038,0.20878233708546762,0.2668281962076774,0.09893184469366574,0.283335397924955,27.260803008047734,0.20926439825970458,0.6003953741740964,0.5540729922908461,0.04618460993424514,-0.11232699414340842,0.27844894628681777,0.3749542580936228,0.09315541989951541,-0.24920108539256453,148.88148974353265,160.52159366701315,123.14434548721253,173.62824315323317,121.05065323569663,113.27004788581048,483.3686692271535,770.7439640307076,885.2725028760741,2462.5700745398367,3083.1334365209295,2016.3183917409904
93,4,AD,2023-09-13,OK,RR,2023,19.3666666666667,7.44396693156014,44.3333333333333,8.18465061851307,21.3333333333333,7.18395402284138,24.3333333333333,6.78910553924363,46.1666666666667,8.16672531060342,48.0,8.46901044579793,2023-09-13_OK_RR_AD_4,1899.12,467.937294944526,2023-09-13_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.40051593362322835,17.24501466384128,0.2520495532638937,0.2352377280062814,0.1575282128336786,0.2570562724655893,24.566184943418236,0.18121837535033214,0.5621340637686985,0.47804882956369305,0.08791469363737577,-0.09699523460779105,0.2481869423527704,0.40765299016809387,0.09289683048368028,-0.23549462310179228,143.92145696286158,149.00996768073816,119.19545923178295,155.81502175020788,117.48433337057651,111.58914721575475,570.5859580235158,896.441403622097,1137.4394683779901,2656.9816451297365,3188.516820460097,1899.3985033345566
95,4,AD,2023-07-18,OK,RR,2023,28.2413793103448,8.44162802685847,48.1724137931034,8.56099529225946,29.4827586206897,8.79781096821887,30.6896551724138,9.23155863745919,50.1724137931034,8.91254719689864,52.4137931034483,9.50758058971633,2023-07-18_OK_RR_AD_4,1043.33333333333,447.80364744681,2023-07-18_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.6124055336001628,10.529598556801778,0.28055358633567534,0.2866967833458961,0.3137644725551388,0.3933358109818037,37.475492837218276,0.33192645048328784,0.583437469982036,0.589484048485023,-0.0034662931273969624,0.03697234407764552,0.40409450312933004,0.37718410584105355,0.15350165267368227,-0.20094257649018632,142.89224285915657,164.53382105624638,105.57538728993985,189.44001480212776,103.03057889583921,95.02849916122346,422.5968952712762,737.897313104233,727.4870085709002,3021.253973682623,2811.2613326654855,1580.9076846175294
96,4,AD,2023-08-15,OK,RR,2023,25.0666666666667,6.42158715655214,48.4,10.7144761887831,27.0,6.24223655762735,29.0,6.61763578993857,50.0,10.9071314854722,52.3333333333333,11.6510568806775,2023-08-15_OK_RR_AD_4,1469.86666666667,349.491760513272,2023-08-15_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.4912839005307218,15.183870019618372,0.2863639222534891,0.24535356048937024,0.28417375960755387,0.32766942410016436,31.104258975247912,0.2587604404830239,0.55292252433342,0.49353199054379177,0.05388066695939777,-0.001361637252664223,0.3166805234638297,0.40800768051339276,0.13109340743006334,-0.2092225323622902,136.5666828138545,148.07159460354566,107.63700242495668,164.05251393932878,105.99603285476314,99.39265289424931,479.17944095092787,867.0817182836616,1029.239253248372,3001.857419481141,3018.3160940309344,1679.5823321385983
98,4,AD,2023-10-11,OK,RR,2023,14.6666666666667,5.99616735828027,35.2666666666667,8.59002361737885,16.5,6.03866849904673,19.3333333333333,6.91491807283521,36.8333333333333,8.65859482640319,39.3333333333333,9.44433175501849,2023-10-11_OK_RR_AD_4,1307.93333333333,251.367003933823,2023-10-11_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.4569007741072334,13.375435859866318,0.21953094415798657,0.2655271781877546,0.07035859126517054,0.24740263763979042,24.2783367883047,0.16859013263114753,0.6202410101045275,0.569850235465514,0.05497601131893821,-0.1510839075516435,0.2406411720080494,0.32339717436401194,0.07414335189068685,-0.22778684520755807,155.0314145157825,163.97891809815076,130.76540227588836,173.29300275099848,128.35764734392706,120.48836525777206,428.398764105481,649.875808953541,759.3529945451526,2048.7180888745897,2783.0998011411916,1785.3038987595924
102,4,PR,2023-05-22,OK,RR,2023,24.7692307692308,7.15713737360234,63.8846153846154,18.0184947719324,26.9230769230769,7.62586691162691,29.2307692307692,8.90980445265862,65.5769230769231,17.794770191094,67.3076923076923,18.2335278665852,2023-05-22_OK_RR_PR_4,730.266666666667,433.543071293576,2023-05-22_OK_RR_PR_4,-97.280600263,33.893944603,4_PR_2023,4_PR,0.5763673414263093,11.427103421982439,0.2717390551142596,0.2784072516083002,0.2625029855265454,0.3503783913049045,33.645801225645286,0.28929923620318954,0.5644373892964237,0.583438228865226,-0.014607919380760098,-0.008698775110589394,0.3698997261799801,0.35641318695425805,0.1255219923013214,-0.1990941149252616,147.83923904208703,170.2554112414673,113.51231937548232,193.9244195049713,110.74076232554793,101.54182786042087,496.0904344259791,758.6877981750316,717.4399143494993,2681.7771805051,2724.58314562799,1564.2047095065093
106,4,PR,2023-04-17,OK,RR,2023,8.16666666666667,4.46506232982199,30.0666666666667,20.0962053946602,9.83333333333333,4.25143653882757,12.0,4.06838102172486,32.0,20.154575077429,34.0,20.4433616238318,2023-04-17_OK_RR_PR_4,578.533333333333,217.570390142286,2023-04-17_OK_RR_PR_4,-97.280600263,33.893944603,4_PR_2023,4_PR,0.4238827275783121,14.81038067889278,0.22504304210346607,0.26302638452990623,0.0927510119066452,0.26367447762543533,25.235840381435597,0.19107262881294057,0.588462847366861,0.5285147973727358,0.0646676563969208,-0.13500250620886617,0.2579905025203883,0.39981886200597366,0.08676109066168354,-0.26220041851223186,146.6324389224119,155.7686865135824,123.40120148565842,166.62602568040202,121.6839793150805,114.6800619691535,547.1947259977887,857.9935981228477,1021.1039404690569,2524.7000669895383,3308.7936836866393,2095.0400672227606
107,4,PR,2023-08-14,OK,RR,2023,23.4137931034483,6.50558683736695,48.9310344827586,11.6310269614226,25.8620689655172,6.82288239221013,27.9310344827586,6.19868093389207,51.7241379310345,11.3606355195855,53.7931034482759,11.7758205972627,2023-08-14_OK_RR_PR_4,1055.6,597.709494654385,2023-08-14_OK_RR_PR_4,-97.280600263,33.893944603,4_PR_2023,4_PR,0.40848747275228836,18.136298889016956,0.2760011484299118,0.22957779001217615,0.23028295378854027,0.2878482835526785,27.192452292388545,0.22347030086065192,0.52459196031358,0.44820392503930534,0.0771899316114014,-0.048264115601414206,0.27622005427150115,0.46091548448516734,0.1148397131618041,-0.23920531743949175,132.56432420978982,141.0556701988612,109.28275451131083,154.2414168887823,108.50108931536872,102.7064721894685,612.3042373999313,1071.1849707708254,1310.1453417444177,3120.8961662758925,3436.3707889098264,1952.7111072962298
109,4,PR,2023-06-19,OK,RR,2023,23.4333333333333,5.82316025902592,36.1333333333333,6.51117518569809,25.1666666666667,5.79585662546862,27.6666666666667,6.78910553924363,38.0,6.51258728182957,39.6666666666667,7.18395402284138,2023-06-19_OK_RR_PR_4,1460.53333333333,268.054283059732,2023-06-19_OK_RR_PR_4,-97.280600263,33.893944603,4_PR_2023,4_PR,0.5880005553201171,11.539569764083657,0.2865290331512527,0.2870178717045595,0.2925235370168815,0.3718909347358874,35.48681805370474,0.3145337449502398,0.5656456620118091,0.5840793157154588,-0.014211780294942272,0.007068992366047492,0.3849364459826636,0.3739009521766044,0.13972991271152413,-0.20218927143247623,141.31559339292477,165.52681676043815,108.57239707325623,193.98612405493483,106.30385098804575,97.54192833507553,462.8571760938923,790.1650501626216,747.2632999268284,2885.0485215480508,2832.6402598536297,1571.3667067036613
110,4,PR,2023-10-11,OK,RR,2023,18.7931034482759,7.54689770863701,36.3793103448276,9.76295400664986,20.6896551724138,7.87447707232433,23.1034482758621,8.49514494783515,38.7931034482759,9.69675685969588,41.3793103448276,10.5978899284698,2023-10-11_OK_RR_PR_4,1089.86666666667,494.219103907029,2023-10-11_OK_RR_PR_4,-97.280600263,33.893944603,4_PR_2023,4_PR,0.45414233394740977,14.151122878316848,0.23295916194325744,0.2694372701611888,0.08910613948487651,0.25369697742652864,24.739048533495378,0.17999760073081036,0.6029191866045182,0.5638235982554545,0.04334731905538417,-0.1464672830471949,0.24810021849179245,0.3394531468709261,0.0776720157765734,-0.2318927128228907,150.01486334952128,162.3506528507098,128.41986615007443,175.83547333951708,126.58027602890208,118.3290878317009,454.3332742690427,717.0818841463288,807.6365734082391,2155.720825183715,2894.7331104651157,1804.1517184110612
111,4,PR,2023-07-17,OK,RR,2023,30.8,5.10172384659309,51.9,7.63544366752843,32.8333333333333,5.36324228579056,34.6666666666667,5.71346463723366,53.6666666666667,7.42007218727472,56.3333333333333,7.18395402284138,2023-07-17_OK_RR_PR_4,1103.73333333333,422.609922584251,2023-07-17_OK_RR_PR_4,-97.280600263,33.893944603,4_PR_2023,4_PR,0.5415734204995577,12.97579849643864,0.2811140367105089,0.26692454794607173,0.2536359954254912,0.3194216570871996,30.871476885660908,0.24935685779437217,0.5743346220134012,0.561439623760528,0.012697790737552455,-0.028263190727562726,0.3174879291760832,0.34467620178178965,0.11431739312543861,-0.19824641723635278,144.4982546244644,161.82411663417477,116.06148933857415,181.61042555663914,113.92848398093955,105.29382174907462,419.3551547512572,715.6054965125328,753.0079030041067,2525.172022497564,2708.830666333773,1526.8670011042652
112,4,PR,2023-09-12,OK,RR,2023,18.9333333333333,6.16963271322467,51.9,15.0088479651631,20.8333333333333,6.02914377939718,24.0,6.74664667663205,54.0,14.9366478259301,56.3333333333333,15.6432938883779,2023-09-12_OK_RR_PR_4,1149.06666666667,157.92082404378,2023-09-12_OK_RR_PR_4,-97.280600263,33.893944603,4_PR_2023,4_PR,0.3822052979782128,18.40731504264792,0.2599700090313143,0.22504572681863302,0.1738024527252601,0.25253340944704805,24.044914166133953,0.1816134532459794,0.5347469110868738,0.45502644612274273,0.08519644049214979,-0.08873120296726178,0.24251732381860264,0.42547334914092466,0.09270382275610292,-0.2344391967961029,138.39905989896633,145.38759353450882,117.38156784840342,155.19751753423648,116.42501429107196,110.55116560116059,603.3954895654374,989.7270679051742,1231.7366633349527,2755.1182614809595,3257.3034457209715,1911.5282452035515
114,5,AD,2023-04-17,OK,RR,2023,6.23333333333333,3.53975776819139,18.0333333333333,9.85579938965863,8.33333333333333,3.79049021789452,11.6666666666667,3.79049021789452,20.0,10.0,22.6666666666667,10.1483252680985,2023-04-17_OK_RR_AD_5,520.266666666667,270.7137430325,2023-04-17_OK_RR_AD_5,-97.27746242,33.890821563,5_AD_2023,5_AD,0.4325813353377234,14.090037281561038,0.2164165694948572,0.2581807239970498,0.09119571670667477,0.26318755309319347,25.271131290419692,0.188841137882147,0.5888224088534637,0.5317391897421412,0.06265774140320605,-0.1272620315493607,0.258081752245223,0.38506013281965473,0.08535898643316216,-0.25310808615420977,148.1556701377039,157.53054691053276,124.4175663369706,168.25431049293843,122.55111073334022,115.44668988810668,525.5103858165227,818.7622722412691,971.560814368589,2448.489359188096,3168.564056444497,2043.2950819624693
116,5,AD,2023-05-23,OK,RR,2023,25.9655172413793,10.3388406320904,66.2413793103448,14.6620383800523,28.1034482758621,10.5571398574824,30.3448275862069,11.4899827864752,68.2758620689655,14.5329589744045,70.3448275862069,14.9958943478087,2023-05-23_OK_RR_AD_5,870.666666666667,435.962616134304,2023-05-23_OK_RR_AD_5,-97.27746242,33.890821563,5_AD_2023,5_AD,0.5520641867027614,11.211294523694884,0.24173219125943105,0.27286583896101063,0.20689285293769788,0.33126633890671725,31.880284296614132,0.26689032759763676,0.5712247224224344,0.577463719223443,-0.004625319233752979,-0.0360497855800499,0.34996604106145834,0.35962356908899484,0.11411663498025071,-0.21349173224521514,151.82859215873796,171.0191846394319,117.35559432714767,190.48634969896702,114.36174075857812,105.1891398620449,524.0213926122065,761.6996220577652,751.0597000985599,2592.9381707374546,2798.8355961526004,1713.4867352790532
117,5,AD,2023-06-20,OK,RR,2023,20.3448275862069,7.25197442114395,31.5172413793103,9.23742654969899,22.9310344827586,7.38207788441883,24.1379310344828,8.66736134641677,33.6206896551724,9.24821910695493,35.5172413793103,9.85110831203116,2023-06-20_OK_RR_AD_5,1155.46666666667,514.572889556637,2023-06-20_OK_RR_AD_5,-97.27746242,33.890821563,5_AD_2023,5_AD,0.472267814588138,13.225630042163273,0.22608792513330744,0.27103450789891415,0.1243691020091642,0.29145229264737627,27.92646856246357,0.22365077298020594,0.5847008587949444,0.5501104761640961,0.03569300944149994,-0.10448834038982542,0.2966294263842392,0.3907983626588191,0.09744402676937783,-0.25120498988458617,149.66508626650986,162.48514334163133,121.36793638738052,176.55212569069545,119.00118676832655,111.01614232575389,558.155105736129,832.5223362085425,924.3549745960927,2576.9707007673687,3183.6998683233255,2011.0696697748695
118,5,AD,2023-07-18,OK,RR,2023,28.7241379310345,6.97391339065059,50.6206896551724,9.60064652995325,30.5172413793103,7.48150428750401,32.4137931034483,7.39457929538017,52.5862068965517,9.31786778713468,54.8275862068966,9.49461864696163,2023-07-18_OK_RR_AD_5,1307.66666666667,353.200536050933,2023-07-18_OK_RR_AD_5,-97.27746242,33.890821563,5_AD_2023,5_AD,0.5915994819760277,11.126130993368234,0.2776146186756404,0.2757855646566402,0.28793011676595265,0.3587329387108178,34.46823734533072,0.29159040291285315,0.5780342264530585,0.5842385971634289,-0.004854493193065775,0.01128922271147122,0.3670213951004654,0.3472800939821824,0.1321936565187339,-0.19013910922022048,145.6485881123408,166.46128378582003,111.4453271308898,189.37833659118255,108.8175638389916,100.06962079328139,420.9094684807782,702.4403814844235,688.6694199357493,2698.684231819499,2633.016532116778,1486.9494359384032
119,5,AD,2023-09-13,OK,RR,2023,21.3103448275862,11.4114711968636,47.6551724137931,17.566762166231,22.5862068965517,11.9985631323663,25.5172413793103,12.4172135408161,49.3103448275862,17.4603703288248,51.0344827586207,17.5956219364377,2023-09-13_OK_RR_AD_5,2275.0,839.086121920748,2023-09-13_OK_RR_AD_5,-97.27746242,33.890821563,5_AD_2023,5_AD,0.379844332691281,17.950801735750115,0.2492695425844072,0.22975353098792617,0.13816867905248306,0.23769666655510077,22.78067616475963,0.1601787435644244,0.5581246760413457,0.47290744418819475,0.09330353410162921,-0.11403169877426504,0.22741909707197422,0.39656884788572266,0.0819602606516882,-0.23300043545717986,143.93764125167326,148.88177860422414,122.27898844573214,155.6384726502718,120.85345093101148,115.12572577400329,565.2438976480074,891.1070882286405,1134.6536131662235,2510.8480677126636,3132.660499973245,1879.2147264601253
