filename,Date,NDVI,NDVI_gapfilled,NDVI_d30
E Weiss-SW,2019-11-25,,0.25179330451314647,-0.0006174399526223636
E Weiss-SW,2019-11-26,,0.2514505676192039,-0.0005934999299707848
E Weiss-SW,2019-11-27,,0.2510817520611568,-0.0005702074616339203
E Weiss-SW,2019-11-28,,0.25068287933176037,-0.0005476826628602678
E Weiss-SW,2019-11-29,,0.25024987654066116,-0.0005260478353979988
E Weiss-SW,2019-11-30,,0.24982157261118135,-0.0005039942609354503
E Weiss-SW,2019-12-01,,0.24939827995023534,-0.00048149614543727495
E Weiss-SW,2019-12-02,,0.24898031494858447,-0.0004585266024692706
E Weiss-SW,2019-12-03,,0.24856799798083842,-0.0004350576531983147
E Weiss-SW,2019-12-04,,0.24816165340545254,-0.00041426520560774636
E Weiss-SW,2019-12-05,,0.24775772530947687,-0.00039536219173222733
E Weiss-SW,2019-12-06,,0.2473561328004172,-0.00037854884957712884
E Weiss-SW,2019-12-07,,0.24695679008320434,-0.000364029145429907
E Weiss-SW,2019-12-08,,0.24655960646019387,-0.0003520107738601008
E Weiss-SW,2019-12-09,,0.24616448633116497,-0.0003427051577193705
E Weiss-SW,2019-12-10,,0.24577132919332276,-0.0003363274481414371
E Weiss-SW,2019-12-11,,0.24538002964129607,-0.0003330965245421424
E Weiss-SW,2019-12-12,,0.2449904773671388,-0.0003332349946193821
E Weiss-SW,2019-12-13,,0.24460255716032886,-0.00033696919435320937
E Weiss-SW,2019-12-14,,0.2442161489077697,-0.0003445291880057109
E Weiss-SW,2019-12-15,,0.24383112759378814,-0.00035181721467539745
E Weiss-SW,2019-12-16,,0.24344736330013708,-0.0003586099916304958
E Weiss-SW,2019-12-17,,0.243064721205993,-0.0003646780546674046
E Weiss-SW,2019-12-18,,0.24268306158795722,-0.000369785758110693
E Weiss-SW,2019-12-19,,0.24230223982005578,-0.00037369127481305756
E Weiss-SW,2019-12-20,,0.24192210637373895,-0.0003775447861137038
E Weiss-SW,2019-12-21,,0.24154250681788225,-0.0003812408455342512
E Weiss-SW,2019-12-22,,0.24116328181878563,-0.0003846710239117914
E Weiss-SW,2019-12-23,,0.24078426714017306,-0.000387723909399032
E Weiss-SW,2019-12-24,,0.24040529364319388,-0.00039028510746414726
E Weiss-SW,2019-12-25,,0.24002618728642164,-0.00039223724089082755
E Weiss-SW,2019-12-26,,0.23964676912585434,-0.0003934599497783196
E Weiss-SW,2019-12-27,,0.23926685531491498,-0.00039382989154139366
E Weiss-SW,2019-12-28,,0.23888625710445138,-0.0003932207409102995
E Weiss-SW,2019-12-29,,0.2385047808427353,-0.00039150318993086224
E Weiss-SW,2019-12-31,,0.2381222279754632,-0.00038997815452393816
E Weiss-SW,2020-01-01,,0.23773839504575658,-0.0003886628301492917
E Weiss-SW,2020-01-02,,0.23735307369416137,-0.00038757470848077016
E Weiss-SW,2020-01-03,,0.2369660506586482,-0.0003867315774063407
E Weiss-SW,2020-01-04,,0.2365771077746118,-0.00038615152102802476
E Weiss-SW,2020-01-05,,0.2361881648905754,-0.00038565201396338253
E Weiss-SW,2020-01-06,,0.23579922200653913,-0.0003852303597959359
E Weiss-SW,2020-01-07,,0.23541027912250273,-0.0003848836986900537
E Weiss-SW,2020-01-08,,0.2350213362384664,-0.0003846090073909153
E Weiss-SW,2020-01-09,,0.23463239335443006,-0.00038440309922449696
E Weiss-SW,2020-01-10,,0.23424345047039372,-0.0003842626240976347
E Weiss-SW,2020-01-11,,0.23385450758635742,-0.0003841840684979549
E Weiss-SW,2020-01-12,,0.2334655647023209,-0.00038416375549392976
E Weiss-SW,2020-01-13,,0.23307662181828462,-0.00038419784473480806
E Weiss-SW,2020-01-14,,0.23268767893424827,-0.0003842823324507139
E Weiss-SW,2020-01-15,,0.23229873605021198,-0.00038441305145253863
E Weiss-SW,2020-01-16,,0.23190979316617555,-0.0003845856711320511
E Weiss-SW,2020-01-17,,0.23152085028213926,-0.00038479569746179183
E Weiss-SW,2020-01-18,,0.23113190739810288,-0.0003850384729951445
E Weiss-SW,2020-01-19,,0.23074296451406656,-0.00038530917686630716
E Weiss-SW,2020-01-20,,0.2303540216300302,-0.00038560282479029224
E Weiss-SW,2020-01-21,,0.22996507874599384,-0.0003859142690629471
E Weiss-SW,2020-01-22,,0.22956784524158239,-0.00038651455257344145
E Weiss-SW,2020-01-23,,0.2291632632327475,-0.0003873667969141857
E Weiss-SW,2020-01-24,,0.22875225366429597,-0.0003884346659632637
E Weiss-SW,2020-01-25,,0.22833571630988939,-0.0003896823658844084
E Weiss-SW,2020-01-26,,0.22791452977204485,-0.0003910746451269829
E Weiss-SW,2020-01-27,,0.22748955148213382,-0.0003925767944260389
E Weiss-SW,2020-01-28,,0.22706161770038324,-0.00039415464680227127
E Weiss-SW,2020-01-29,,0.22663154351587506,-0.0003957745775620081
E Weiss-SW,2020-01-30,,0.22620012284654586,-0.0003974035042972446
E Weiss-SW,2020-01-31,,0.22576812843918775,-0.00039900888688562767
E Weiss-SW,2020-02-01,,0.22533631186944736,-0.00040055872749046687
E Weiss-SW,2020-02-02,,0.2249054035418267,-0.0004020215705607168
E Weiss-SW,2020-02-03,,0.22447611268968293,-0.0004033665028309624
E Weiss-SW,2020-02-04,,0.22404912737522759,-0.00040463458384492706
E Weiss-SW,2020-02-05,,0.22360764882267012,-0.0004063857727956338
E Weiss-SW,2020-02-06,,0.22315430748680293,-0.0004085323878566601
E Weiss-SW,2020-02-07,,0.22269166805048915,-0.00041098893959924204
E Weiss-SW,2020-02-08,,0.222222229424664,-0.0004136721309922024
E Weiss-SW,2020-02-09,,0.22174842474833395,-0.0004165008574019922
E Weiss-SW,2020-02-10,,0.22127262138857662,-0.0004193962065926935
E Weiss-SW,2020-02-11,,0.2207971209405415,-0.00042228145872598064
E Weiss-SW,2020-02-12,,0.22032415922744905,-0.0004250820863611856
E Weiss-SW,2020-02-13,,0.21985590630059146,-0.0004277257544552271
E Weiss-SW,2020-02-14,,0.21939446643933214,-0.0004301423203626614
E Weiss-SW,2020-02-15,,0.218941878151106,-0.0004322638338356518
E Weiss-SW,2020-02-16,,0.2185001141714195,-0.00043402453702399144
E Weiss-SW,2020-02-17,,0.2180710814638501,-0.00043536086447509283
E Weiss-SW,2020-02-18,,0.21765662122004736,-0.0004362114431339733
E Weiss-SW,2020-02-19,,0.21725850885973141,-0.00043651709234329245
E Weiss-SW,2020-02-20,,0.21687845403069475,-0.00043622082384330295
E Weiss-SW,2020-02-21,,0.2165181006088005,-0.00043499148775939616
E Weiss-SW,2020-02-22,,0.21617902669798358,-0.0004328078844921303
E Weiss-SW,2020-02-23,,0.21586274463025,-0.0004296503011348661
E Weiss-SW,2020-02-24,,0.2155707009656777,-0.0004255005114737226
E Weiss-SW,2020-02-25,,0.21530427649241582,-0.00042034177598763436
E Weiss-SW,2020-02-26,,0.21506478622668457,-0.0004141588418483083
E Weiss-SW,2020-02-27,,0.2148534794127763,-0.00040693794292023154
E Weiss-SW,2020-02-28,,0.2146500162560193,-0.00039938424199519225
E Weiss-SW,2020-02-29,,0.21447127745038203,-0.0003909615132054613
E Weiss-SW,2020-03-01,,0.21431861119920306,-0.0003816505746661564
E Weiss-SW,2020-03-02,,0.21419360041193458,-0.0003714237152504259
E Weiss-SW,2020-03-04,,0.2140658224006379,-0.0003613193713729599
E Weiss-SW,2020-03-05,,0.21399934304107998,-0.00034922565495343154
E Weiss-SW,2020-03-06,,0.2139492227294391,-0.00033666348819294994
E Weiss-SW,2020-03-07,0.2124626489643344,0.21391978542382714,-0.00032292877996143257
E Weiss-SW,2020-03-08,,0.21391506515527364,-0.0003079747443843095
E Weiss-SW,2020-03-09,,0.21393873407979674,-0.0002917644656897469
E Weiss-SW,2020-03-10,,0.2139880873899613,-0.0002744714011567562
E Weiss-SW,2020-03-11,,0.21406729840931782,-0.000256037544633871
E Weiss-SW,2020-03-12,,0.21418058916059485,-0.000236401074266059
E Weiss-SW,2020-03-13,,0.2143320605399634,-0.0002155020133526031
E Weiss-SW,2020-03-14,,0.21450050150213032,-0.00019412192417729104
E Weiss-SW,2020-03-15,,0.21469308044869753,-0.00017209419506313087
E Weiss-SW,2020-03-16,,0.21491611931854068,-0.00014927823735971514
E Weiss-SW,2020-03-18,,0.21514488309231233,-0.00012656650195978872
E Weiss-SW,2020-03-19,,0.2154467915184202,-0.00010177742176664395
E Weiss-SW,2020-03-20,,0.2157916615757066,-7.598066293811693e-05
E Weiss-SW,2020-03-21,,0.21618059389405464,-4.9200910866424126e-05
E Weiss-SW,2020-03-22,0.2144590340672663,0.2166271799739961,-2.1044296191176834e-05
E Weiss-SW,2020-03-23,,0.21713599745546175,8.584780825566611e-06
E Weiss-SW,2020-03-24,,0.21771083788031487,3.975790905047886e-05
E Weiss-SW,2020-03-25,,0.21835461943543394,7.251975791501183e-05
E Weiss-SW,2020-03-26,,0.21906929969579947,0.00010688516885164941
E Weiss-SW,2020-03-27,,0.21985578836757758,0.0001428362467299956
E Weiss-SW,2020-03-29,,0.22072882222319734,0.0001808181910260507
E Weiss-SW,2020-03-30,,0.2216623598283483,0.00021991912005545807
E Weiss-SW,2020-03-31,,0.2226629716594447,0.0002603164082222803
E Weiss-SW,2020-04-01,,0.2237263284706718,0.0003025437404884174
E Weiss-SW,2020-04-02,,0.22484659941144247,0.00034584406536868154
E Weiss-SW,2020-04-03,,0.22601636476948123,0.0003899251190092721
E Weiss-SW,2020-04-04,,0.22722652871390953,0.0004344309433991648
E Weiss-SW,2020-04-05,,0.22846623203833002,0.00048001365458973745
E Weiss-SW,2020-04-06,,0.22975162319688763,0.0005250760051935884
E Weiss-SW,2020-04-07,,0.2311429307256448,0.0005731235998735235
E Weiss-SW,2020-04-08,,0.23262749288763657,0.0006235902487936475
E Weiss-SW,2020-04-09,,0.23419320971501412,0.0006759381519913491
E Weiss-SW,2020-04-10,,0.23576180455367135,0.0007274356824624868
E Weiss-SW,2020-04-11,,0.2373486681753471,0.0007786860261795268
E Weiss-SW,2020-04-12,,0.23896979876187813,0.0008300833450853436
E Weiss-SW,2020-04-13,,0.24064148996515364,0.0008820300268186263
E Weiss-SW,2020-04-14,,0.2423800189670695,0.0009349319475702038
E Weiss-SW,2020-04-15,,0.2442013345394829,0.0009900277679117525
E Weiss-SW,2020-04-16,,0.24612074510416623,0.0010475888218489566
E Weiss-SW,2020-04-17,,0.24815260679276185,0.0011078829158073723
E Weiss-SW,2020-04-18,,0.250338113015038,0.0011731076640908555
E Weiss-SW,2020-04-19,,0.25267733588520525,0.0012410181455595017
E Weiss-SW,2020-04-20,,0.25516869843320233,0.0013125678952498581
E Weiss-SW,2020-04-21,0.2510682382080355,0.25780868394068246,0.0013876030015542607
E Weiss-SW,2020-04-22,,0.2605916329206706,0.00146548176488915
E Weiss-SW,2020-04-23,,0.26350954009722083,0.0015457847547253026
E Weiss-SW,2020-04-24,,0.26655185138507353,0.0016280337834919556
E Weiss-SW,2020-04-25,,0.2697085511475252,0.0017117977237363746
E Weiss-SW,2020-04-26,,0.2729634092472505,0.0017964703183817007
E Weiss-SW,2020-04-27,,0.2762970009799312,0.001881373753745121
E Weiss-SW,2020-04-28,,0.27968650287773905,0.001965256021818057
E Weiss-SW,2020-04-29,0.2707471018247464,0.28310548851281747,0.0020481042894823056
E Weiss-SW,2020-04-30,,0.2865237243007647,0.002128691754710667
E Weiss-SW,2020-05-01,,0.2899069653041166,0.0022060212277814923
E Weiss-SW,2020-05-02,,0.29321675103582867,0.002279005054146207
E Weiss-SW,2020-05-03,,0.29641020126275924,0.0023464612164426006
E Weiss-SW,2020-05-04,,0.29943981180915125,0.0024071094365080573
E Weiss-SW,2020-05-05,,0.3024128097152297,0.002464885922563323
E Weiss-SW,2020-05-06,,0.30533546371915865,0.002519461350742367
E Weiss-SW,2020-05-07,,0.3082164557332329,0.0025691175002529377
E Weiss-SW,2020-05-08,,0.31106698225843993,0.0026146496456934455
E Weiss-SW,2020-05-09,,0.31390475479952273,0.002657051502816954
E Weiss-SW,2020-05-10,,0.31689921232596985,0.0027045802590766168
E Weiss-SW,2020-05-11,,0.3200050806520986,0.0027552137492250495
E Weiss-SW,2020-05-12,,0.32318232414383347,0.0028070841793985113
E Weiss-SW,2020-05-13,,0.3263340924604837,0.0028564200831776698
E Weiss-SW,2020-05-14,,0.3294118447442807,0.002901060859240373
E Weiss-SW,2020-05-15,,0.33236481935572276,0.0029387828272079957
E Weiss-SW,2020-05-16,,0.33514673412132534,0.002967532967238637
E Weiss-SW,2020-05-17,,0.33771618653102825,0.0029854526579422133
E Weiss-SW,2020-05-18,,0.3400314844086557,0.0029897790464539237
E Weiss-SW,2020-05-19,,0.3420646042506802,0.002979575612182498
E Weiss-SW,2020-05-20,,0.3437933104580442,0.0029541537341613946
E Weiss-SW,2020-05-21,0.3677868074490071,0.3452015634349504,0.0029130959831422647
E Weiss-SW,2020-05-23,,0.3465123105485185,0.0028640225875949297
E Weiss-SW,2020-05-24,,0.34742532896993206,0.0027971929624237076
E Weiss-SW,2020-05-25,,0.34802713935852325,0.002715842932448324
E Weiss-SW,2020-05-27,,0.3484199713437816,0.0026237140065418813
E Weiss-SW,2020-05-28,,0.3480652437635274,0.0025033944838758963
E Weiss-SW,2020-05-29,,0.34736168063280903,0.0023688226550959276
E Weiss-SW,2020-05-30,,0.34632871497939527,0.002221407070055207
E Weiss-SW,2020-06-01,,0.34487579304584975,0.002059010151101076
E Weiss-SW,2020-06-02,,0.3432921414192018,0.0018922805706145685
E Weiss-SW,2020-06-03,,0.34150014091587955,0.0017197725203920988
E Weiss-SW,2020-06-04,,0.33955752582130744,0.0015446924928492923
E Weiss-SW,2020-06-05,0.3347380413172384,0.3375300141960043,0.001370660431108169
E Weiss-SW,2020-06-06,,0.3354906563730315,0.0012016948187960083
E Weiss-SW,2020-06-08,,0.33319975167985705,0.0010262313988209113
E Weiss-SW,2020-06-09,,0.3308172616295387,0.0008493932636793341
E Weiss-SW,2020-06-11,,0.32821921413395233,0.0006667586133573138
E Weiss-SW,2020-06-12,,0.3255720019292766,0.0004835006556945557
E Weiss-SW,2020-06-13,,0.3228155473767397,0.0002970264192405647
E Weiss-SW,2020-06-14,,0.3199577335613794,0.00010195070784698538
E Weiss-SW,2020-06-15,,0.3170158196261168,-9.96420341993931e-05
E Weiss-SW,2020-06-16,,0.31400641446554384,-0.0003058636559429876
E Weiss-SW,2020-06-17,,0.31094981470348276,-0.0005128092585666988
E Weiss-SW,2020-06-18,,0.30786969067166625,-0.0007180718024204817
E Weiss-SW,2020-06-19,,0.3047927723884184,-0.0009190682322434788
E Weiss-SW,2020-06-21,,0.3017718291263933,-0.0011124968331644022
E Weiss-SW,2020-06-22,,0.29871945658694776,-0.0012998909981360163
E Weiss-SW,2020-06-24,,0.29566748323988473,-0.0014788000389590328
E Weiss-SW,2020-06-25,0.2908498317048345,0.292539283642361,-0.001650844020277307
E Weiss-SW,2020-06-26,,0.28935320655403535,-0.0018146701301336276
E Weiss-SW,2020-06-27,,0.28594750223601084,-0.0019751353732979852
E Weiss-SW,2020-06-28,,0.2823966412507738,-0.0021371889765914903
E Weiss-SW,2020-06-29,,0.27876782842180015,-0.002288583351604397
E Weiss-SW,2020-06-30,,0.27512133244003456,-0.002430193563949623
E Weiss-SW,2020-07-01,,0.27151081547036887,-0.002563638529113758
E Weiss-SW,2020-07-03,,0.26810315295227505,-0.0026654030270417445
E Weiss-SW,2020-07-04,,0.264713183654861,-0.002754949899264934
E Weiss-SW,2020-07-05,0.26170688192585,0.26146171667722773,-0.0028288999434055847
E Weiss-SW,2020-07-06,,0.25838913499089033,-0.0028828886018319806
E Weiss-SW,2020-07-07,,0.2555461285668648,-0.002924867095077899
E Weiss-SW,2020-07-08,,0.2529522325055139,-0.0029515969470121878
E Weiss-SW,2020-07-10,0.2406123149509379,0.2507842090343958,-0.0029591105595637214
E Weiss-SW,2020-07-11,,0.2486984755250486,-0.0029610512890318576
E Weiss-SW,2020-07-12,,0.24685635178659976,-0.0029544768195477245
E Weiss-SW,2020-07-13,,0.2452753969491588,-0.002930811824356608
E Weiss-SW,2020-07-14,,0.243948400065104,-0.0028956287188144896
E Weiss-SW,2020-07-16,,0.24298745322774185,-0.002841058696873683
E Weiss-SW,2020-07-17,,0.2420536800175611,-0.0027839440637238495
E Weiss-SW,2020-07-18,0.2286926065239172,0.24125645255143657,-0.0027186364941767702
E Weiss-SW,2020-07-19,,0.2405895250681359,-0.002645606949774783
E Weiss-SW,2020-07-20,0.248824575953932,0.23999724526874025,-0.002567285811912552
E Weiss-SW,2020-07-21,,0.2393968193477141,-0.0024869865039276583
E Weiss-SW,2020-07-22,,0.23873318549088962,-0.002407220973753105
E Weiss-SW,2020-07-23,,0.23793123791332182,-0.002331281758611481
E Weiss-SW,2020-07-24,,0.23695956587295802,-0.0022611068838486793
E Weiss-SW,2020-07-25,,0.2359118243163681,-0.002195333493667506
E Weiss-SW,2020-07-26,,0.23479361655190556,-0.0021308613345014066
E Weiss-SW,2020-07-27,,0.23361182650836998,-0.002068521891050492
E Weiss-SW,2020-07-28,,0.2323694278765226,-0.0020056618588612796
E Weiss-SW,2020-07-29,,0.231078270408832,-0.0019424978715067783
E Weiss-SW,2020-07-30,0.2339024360275536,0.2297503841960185,-0.0018732372679997444
E Weiss-SW,2020-07-31,,0.22839797175718687,-0.0017999556497862307
E Weiss-SW,2020-08-01,,0.22704085411917754,-0.0017242324767540868
E Weiss-SW,2020-08-02,,0.22569814890077003,-0.0016474394513088177
E Weiss-SW,2020-08-04,0.2299758757379986,0.2243029197551321,-0.0015735965238412252
E Weiss-SW,2020-08-05,,0.22301461504506093,-0.001502951263573804
E Weiss-SW,2020-08-06,,0.2217660124247767,-0.001431572374336144
E Weiss-SW,2020-08-07,,0.22056846281491455,-0.0013631084620771062
E Weiss-SW,2020-08-08,,0.219431877568659,-0.001298575247407711
E Weiss-SW,2020-08-09,0.2175524083055622,0.21836464823488894,-0.0012393826777325294
E Weiss-SW,2020-08-11,,0.21734910177750452,-0.0011867710242669796
E Weiss-SW,2020-08-12,,0.21644525474619822,-0.001144631809606586
E Weiss-SW,2020-08-13,,0.21562421878840063,-0.001102475224554932
E Weiss-SW,2020-08-14,0.2162615560069064,0.2149468770170495,-0.0010636491589850084
E Weiss-SW,2020-08-15,,0.21438415358676663,-0.0010297081120797394
E Weiss-SW,2020-08-16,,0.2139200625873179,-0.0010009445825928693
E Weiss-SW,2020-08-17,,0.21354584399632726,-0.0009813869743804863
E Weiss-SW,2020-08-18,,0.2132534034059705,-0.0009600092203863542
E Weiss-SW,2020-08-19,,0.21304267204286625,-0.0009404593502856772
E Weiss-SW,2020-08-20,,0.21290660730586972,-0.0009227639254088732
E Weiss-SW,2020-08-21,,0.21278976300264868,-0.0009069160755363856
E Weiss-SW,2020-08-22,,0.21268898695608204,-0.0008902610797210682
E Weiss-SW,2020-08-23,,0.21259973172371188,-0.0008711151255725913
E Weiss-SW,2020-08-24,,0.2125226420078298,-0.000846953196849734
E Weiss-SW,2020-08-25,,0.2124207784198771,-0.0008179595817693637
E Weiss-SW,2020-08-26,,0.2122362391097112,-0.0007891861735552295
E Weiss-SW,2020-08-27,,0.2120167037705108,-0.0007592304260464922
E Weiss-SW,2020-08-28,,0.21175328977517338,-0.0007286178911065533
E Weiss-SW,2020-08-29,0.2110685925407006,0.21149907798338916,-0.0006956783297711146
E Weiss-SW,2020-08-30,,0.21125139319480074,-0.0006608959071343752
E Weiss-SW,2020-08-31,,0.21100749941847607,-0.0006247628259180812
E Weiss-SW,2020-09-01,,0.21076459987290858,-0.0005877790628092766
E Weiss-SW,2020-09-02,,0.21051983698601617,-0.000550700571105379
E Weiss-SW,2020-09-04,0.1964216334625979,0.2102702923951425,-0.0005142618835209177
E Weiss-SW,2020-09-05,,0.21001298694705633,-0.00047633109360252593
E Weiss-SW,2020-09-06,,0.20994977029282116,-0.00043549482507465874
E Weiss-SW,2020-09-07,,0.21009933846346754,-0.0003888891320436387
E Weiss-SW,2020-09-08,,0.21027957233093508,-0.00034296301613264877
E Weiss-SW,2020-09-09,,0.21048857712590666,-0.00029811001475841165
E Weiss-SW,2020-09-10,,0.21072440567668194,-0.0002546747519402333
E Weiss-SW,2020-09-11,,0.2109850584091784,-0.00021213477894420444
E Weiss-SW,2020-09-12,,0.21126848334693002,-0.0001725590466422733
E Weiss-SW,2020-09-13,,0.21157257611108835,-0.00013505475591040945
E Weiss-SW,2020-09-14,,0.21189517992042223,-0.00010172323655424272
E Weiss-SW,2020-09-15,,0.21223408559131743,-7.166893318164003e-05
E Weiss-SW,2020-09-16,,0.2125849821876596,-4.4502679988610756e-05
E Weiss-SW,2020-09-17,,0.21294578860176414,-2.0001846485437348e-05
E Weiss-SW,2020-09-18,,0.2133232549559218,2.3283849983772126e-06
E Weiss-SW,2020-09-19,,0.21371613049513777,2.2448615075717124e-05
E Weiss-SW,2020-09-20,0.2166320613873449,0.21412312716476023,4.055066196301712e-05
E Weiss-SW,2020-09-21,,0.21454291961048105,5.843855359441245e-05
E Weiss-SW,2020-09-22,,0.21494797768464582,7.529969095212604e-05
E Weiss-SW,2020-09-23,,0.21533411765770819,9.114619779987676e-05
E Weiss-SW,2020-09-24,,0.21569705863431574,0.00010581388754953106
E Weiss-SW,2020-09-25,,0.21603242255331143,0.00012038813778114388
E Weiss-SW,2020-09-26,,0.21633573418773122,0.0001366498359340005
E Weiss-SW,2020-09-27,,0.2166400602654466,0.00015411188316452699
E Weiss-SW,2020-09-28,0.2325637692001077,0.21694473538965323,0.00017304818714932815
E Weiss-SW,2020-09-29,,0.21724908310874624,0.00019166683751190293
E Weiss-SW,2020-09-30,,0.21755241591632174,0.00021003409071736664
E Weiss-SW,2020-10-01,,0.21785362639661845,0.000228204232604746
E Weiss-SW,2020-10-02,,0.21815196143846688,0.0002462453855186101
E Weiss-SW,2020-10-04,,0.21844665594051743,0.00026422729848337524
E Weiss-SW,2020-10-05,,0.2187369328112407,0.00028222134720327365
E Weiss-SW,2020-10-06,0.2159033524113438,0.219022002968928,0.0003003005340623884
E Weiss-SW,2020-10-07,,0.2193153206499539,0.0003121850119044247
E Weiss-SW,2020-10-09,,0.21961445287085618,0.0003171704802462881
E Weiss-SW,2020-10-10,,0.21991699106072105,0.0003212472909928654
E Weiss-SW,2020-10-11,,0.22022055106118224,0.0003243991311758528
E Weiss-SW,2020-10-12,,0.22052277312642227,0.0003266122483246777
E Weiss-SW,2020-10-13,0.2210938967097805,0.2208213219231711,0.000327875450466424
E Weiss-SW,2020-10-14,,0.2211138865307076,0.0003281801061259193
E Weiss-SW,2020-10-15,,0.22139818044085818,0.00032752014432566127
E Weiss-SW,2020-10-16,,0.22167194155799808,0.0003258920545858616
E Weiss-SW,2020-10-17,,0.22193293219904978,0.0003232948869244116
E Weiss-SW,2020-10-18,,0.22213396682660988,0.00031829948796500973
E Weiss-SW,2020-10-19,,0.22226807229898754,0.0003107427899074468
E Weiss-SW,2020-10-20,,0.2223281969992183,0.0003001647347765498
E Weiss-SW,2020-10-21,,0.22245700949980843,0.000291362633489022
E Weiss-SW,2020-10-22,,0.22263027865770732,0.00028357171643156965
E Weiss-SW,2020-10-23,,0.22269544531772095,0.0002717508569079966
E Weiss-SW,2020-10-24,,0.2226595630094311,0.0002570528441595092
E Weiss-SW,2020-10-25,,0.22252964143642517,0.00023985079262389962
E Weiss-SW,2020-10-26,,0.22231264647629528,0.0002205195947326516
E Weiss-SW,2020-10-27,,0.22201550018063937,0.00019943592091093142
E Weiss-SW,2020-10-28,,0.22164508077506026,0.00017697821957763464
E Weiss-SW,2020-10-30,,0.22120822265916631,0.000152272079790657
E Weiss-SW,2020-10-31,,0.22071171640657136,0.00012556603389727122
E Weiss-SW,2020-11-01,,0.2201623087648939,9.710752187158852e-05
E Weiss-SW,2020-11-02,0.2177393971633119,0.21956670265575848,6.714289131455794e-05
E Weiss-SW,2020-11-03,,0.21893155717479423,3.593102593919262e-05
E Weiss-SW,2020-11-04,,0.21826348759163602,3.7175384389714903e-06
E Weiss-SW,2020-11-05,,0.21756906534992415,-2.925301968644267e-05
E Weiss-SW,2020-11-06,,0.2168995704659572,-6.124541150945017e-05
E Weiss-SW,2020-11-07,,0.2162564012315388,-9.218672457963947e-05
E Weiss-SW,2020-11-08,,0.21564102639337346,-0.0001224764752193482
E Weiss-SW,2020-11-09,,0.2150676647374733,-0.00015155960444609612
E Weiss-SW,2020-11-10,,0.21453927481230273,-0.0001792572082806106
E Weiss-SW,2020-11-11,,0.2140589146296548,-0.00020538788105091502
E Weiss-SW,2020-11-12,,0.21362974166465434,-0.00022976771539226412
E Weiss-SW,2020-11-13,,0.21325501285575454,-0.00025221030224721884
E Weiss-SW,2020-11-14,,0.21293808460473954,-0.0002725267308656021
E Weiss-SW,2020-11-15,,0.21268241277672276,-0.00029052558880451423
E Weiss-SW,2020-11-16,,0.21249155270014827,-0.00030601296192832674
E Weiss-SW,2020-11-17,,0.21229305288878994,-0.00032132931034199453
E Weiss-SW,2020-11-18,,0.2120825711851983,-0.00033504652138038605
E Weiss-SW,2020-11-19,,0.21185569077885472,-0.00034707938400442746
E Weiss-SW,2020-11-20,,0.21160792020617133,-0.00035734255976823206
E Weiss-SW,2020-11-21,,0.21133469335049157,-0.00037074387164389523
E Weiss-SW,2020-11-22,0.2168361707734084,0.21103136944208953,-0.00038663030718725974
E Weiss-SW,2020-11-23,,0.2106932330581703,-0.0004000737419850214
E Weiss-SW,2020-11-24,,0.2103719907503956,-0.0004095857419678504
E Weiss-SW,2020-11-25,,0.21006878806935658,-0.0004153617789022864
E Weiss-SW,2020-11-26,,0.2097848251658981,-0.0004175940436799058
E Weiss-SW,2020-11-27,,0.20952135679111925,-0.00041647144631733744
E Weiss-SW,2020-11-28,,0.20927969229637325,-0.0004121796159562337
E Weiss-SW,2020-11-29,,0.2090611956332674,-0.00040490090086329756
E Weiss-SW,2020-12-01,,0.2088491508051135,-0.00039541885338192917
E Weiss-SW,2020-12-03,,0.2086431017567343,-0.00038397356693865294
E Weiss-SW,2020-12-04,,0.20844260554487803,-0.0003708032370293481
E Weiss-SW,2020-12-05,,0.20824723233821776,-0.0003561441612192157
E Weiss-SW,2020-12-06,,0.20805656541735165,-0.0003402307391428124
E Weiss-SW,2020-12-07,0.2043675981663444,0.20787020117480326,-0.0003232954725040297
E Weiss-SW,2020-12-08,,0.2076877491150213,-0.00030706071169786335
E Weiss-SW,2020-12-09,0.1832410819884756,0.2075088318543796,-0.0002915856459053068
E Weiss-SW,2020-12-10,,0.2073330851211771,-0.0002769313757398787
E Weiss-SW,2020-12-11,,0.2071601577556381,-0.0002635835660611735
E Weiss-SW,2020-12-12,,0.2069897117099118,-0.0002516521034130313
E Weiss-SW,2020-12-13,,0.20682142204807272,-0.0002412497527194024
E Weiss-SW,2020-12-14,,0.2066549769461207,-0.0002324921572844548
E Weiss-SW,2020-12-15,,0.20649007769198033,-0.00022549783879247386
E Weiss-SW,2020-12-16,,0.20632643868550188,-0.00022038819730792192
E Weiss-SW,2020-12-17,,0.20616378743846048,-0.0002172875112754093
E Weiss-SW,2020-12-18,,0.2060018645745565,-0.00021632293751972602
E Weiss-SW,2020-12-19,,0.20584042382941556,-0.0002150876353124794
E Weiss-SW,2020-12-20,,0.2056792320505882,-0.00021344463782033696
E Weiss-SW,2020-12-21,,0.2055203566616373,-0.0002111778039072476
E Weiss-SW,2020-12-22,0.2139664079427573,0.2053638340812069,-0.00020813620416548125
E Weiss-SW,2020-12-23,,0.20520971907314073,-0.00020416580924502808
E Weiss-SW,2020-12-24,,0.20505808474648138,-0.000199109489853605
E Weiss-SW,2020-12-25,,0.20490902255547114,-0.00019280701675663907
E Weiss-SW,2020-12-26,,0.20476264229955088,-0.00018697828169482363
