plot_id,year,tmax_Fall,tmax_Spring,tmax_Summer,tmax_Winter,tmin_Fall,tmin_Spring,tmin_Summer,tmin_Winter,vpdmax_Fall,vpdmax_Spring,vpdmax_Summer,vpdmax_Winter,ppt_Fall,ppt_Spring,ppt_Summer,ppt_Winter,tmean_Fall,tmean_Spring,tmean_Summer,tmean_Winter,Infested,Empty,infest_binary,class_wheat_ai_1000m,class_grass_ai_1000m,class_wheat_area_mn_1000m,class_grass_area_mn_1000m,class_wheat_cohesion_1000m,class_grass_cohesion_1000m,class_wheat_pland_1000m,class_grass_pland_1000m,class_wheat_ai_3000m,class_grass_ai_3000m,class_wheat_area_mn_3000m,class_grass_area_mn_3000m,class_wheat_cohesion_3000m,class_grass_cohesion_3000m,class_wheat_pland_3000m,class_grass_pland_3000m,class_wheat_ai_10000m,class_grass_ai_10000m,class_wheat_area_mn_10000m,class_grass_area_mn_10000m,class_wheat_cohesion_10000m,class_grass_cohesion_10000m,class_wheat_pland_10000m,class_grass_pland_10000m,Unique_ID,STATEFP,COUNTYFP,COUNTYNS,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Longitude,Latitude,date
100,2013,18.3356663386027,14.9029998779297,31.1246662139893,5.83600012461344,1.61999986072381,-1.72333327929179,13.0973332722982,-12.1940002441406,17.4090003967285,14.7016668319702,35.8090006510417,7.39133342107137,58.6809992790222,36.8170000712077,67.1026662190755,10.2426665623983,9.97666676839193,6.58933385213216,22.1103343963623,-3.17900013923645,20,136,infested,86.4491844416562,67.0634920634921,2.9736,0.814090909090909,91.4912725415154,79.9507063966542,23.0275996654586,11.0956230833566,89.1547313519331,93.8587073223105,4.788,8.9936170212766,94.7686469289381,98.8348489461417,19.2511013215859,44.3360604153556,91.331443677766,96.0469639619193,7.61382636655949,20.0000649350649,97.0216462978475,99.8469193491874,15.0312365205915,58.6549585655481,100_2013,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.04307,39.97141,2013-07-02
2,2014,18.7253335316976,16.6253328323364,29.2593332926432,5.06466666857402,0.660000085830688,-0.151333349446456,12.1486663818359,-11.6563336054484,18.4223337173462,15.685666402181,31.0319995880127,6.62566661834717,23.1856667200724,44.9720013936361,95.9839986165365,18.2099998792013,9.69200038909912,8.23633376757304,20.7033341725667,-3.29566677411397,0,100,not_infested,97.1396522714526,97.031076581576,10.3725,55.35,97.7930035601515,99.1852570909205,25.6039988891974,51.235767842266,96.763883339992,94.5786446611653,16.603125,23.9163157894737,97.7210978378085,98.5903486676914,27.8730838238534,31.7857030438478,93.4867856091951,94.2795493535664,9.38775280898876,15.480109223301,98.1710377469317,99.2377507623035,23.8660546213327,40.4843994138533,2_2014,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104,39.76669278,2014-07-02
3,2014,18.525333404541,16.0866667429606,29.0470002492269,4.60866665840149,0.705333352088928,-0.407333334287008,12.3339999516805,-11.7056665420532,18.1370000839233,14.8990001678467,30.1293334960938,6.35500001907349,20.9290002187093,36.0496667226156,83.5129992167155,21.4459993044535,9.61466705799103,7.8393337726593,20.6900011698405,-3.54766686757406,11,89,infested,91.5011037527594,82.8326180257511,14.055,6.35294117647059,95.9617026381608,96.216959991492,26.0350097249236,33.3425951653237,93.6913570829201,90.8243612405592,12.7072340425532,17.8667088607595,98.7061180106125,99.0999115695056,20.8876298394712,49.3641800440667,94.0695342856819,94.4856043982542,11.8798658718331,33.9371428571429,98.4422744740386,99.5123675855317,25.2975433926373,47.4961227246892,3_2014,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-103.74317,39.7702758,2014-07-02
4,2014,19.2576665878296,17.0233335494995,29.7440007527669,5.94933319091797,1.8890000184377,1.19633328914642,12.5830001831055,-9.89333343505859,19.1229995091756,16.1699997584025,32.3306662241618,7.1710000038147,27.8626664479574,55.0376669565837,65.5516675313314,14.4260001182556,10.5730005502701,9.10933351516724,21.1630007425944,-1.9716667731603,0,100,not_infested,68.4659090909091,67.745756020529,0.589655172413793,2.05736842105263,79.7789520618796,93.7504912856906,5.27484730705164,36.1743475846752,72.5657669969252,72.5755202506154,0.830897832817337,2.58297709923664,84.9611977523248,96.9601577666675,9.3862134088763,35.5020459553037,82.8657598575014,79.1805941117595,1.61534538878843,3.48301639344262,92.8535487661519,98.0688101242511,14.1742831029361,30.3415971666857,4_2014,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.69879,39.9890544,2014-07-02
5,2014,18.8940000534058,16.7653328577677,29.1793333689372,5.64933331807454,2.55233343442281,1.19366657733917,13.0413335164388,-9.18000030517578,18.6669998168945,15.8503335316976,31.0320002237956,7.02400000890096,29.7026672363281,60.3056659698486,90.8603324890137,17.2003332773844,10.7226669788361,8.97833363215129,21.1100006103516,-1.76500006516774,66,34,infested,93.2814420319541,53.0555555555556,5.652,0.793636363636364,95.0811664766616,80.7136182679087,34.7345132743363,5.36504424778761,90.999366152546,81.1516314779271,5.37975,2.58407608695652,96.5586100538,96.8220225149361,30.1029240502345,16.6283717855906,90.7555173861958,81.0758397783678,4.86563072227874,3.29804494382022,97.1305186796324,97.475232149817,30.3534048234404,18.6277897562578,5_2014,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.52244,39.956368,2014-07-02
6,2014,18.9106667836507,16.8763338724772,29.2573337554932,5.26533325513204,1.3266666730245,0.518333355585734,12.5030002593994,-10.8949998219808,18.6373332341512,15.98233350118,30.9439996083577,6.74466673533122,29.8753337860107,55.7963333129883,103.820996602376,16.9380000432332,10.1180001894633,8.69733381271362,20.8796679178874,-2.81433347860972,3,97,infested,95.7530475815965,80.7726075504829,13.08,7.63714285714286,97.2793766402879,95.2111459536017,36.1925843940232,16.4360819037078,94.015035398876,88.6088968886603,6.78326086956522,14.9827118644068,95.9124122948922,98.9976728427191,21.8379944570421,30.9334845049131,95.3929156766336,90.1648659526948,14.7363764404609,10.168081705151,98.9804363682095,98.5493474586227,36.5192235749024,18.1646576367411,6_2014,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.3001,39.9129112,2014-07-02
7,2014,18.9036661783854,16.8996664683024,29.4603335062663,4.74133348464966,0.425333062807719,-0.0636666938662529,12.2496668497721,-12.1299997965495,18.6633332570394,16.0259997049967,31.2939999898275,6.34600003560384,22.9633334477743,50.7046674092611,99.5820007324219,14.9000004132589,9.66366704305013,8.41733352343241,20.8546676635742,-3.69366685549418,5,95,infested,84.421768707483,93.2877563704164,4.291875,8.73529411764706,93.9387153018016,98.758610861798,21.1065006915629,45.643153526971,86.9462840323768,92.9650947524319,3.868875,14.6514130434783,95.6229624295423,99.5008107233096,21.6623098485087,47.1701678687285,92.1522218971891,95.2812321596322,7.62434343434343,25.9278125,97.9242557680939,99.8294128773839,21.5570692141827,47.3912236359223,7_2014,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.05668,39.9097077,2014-07-02
1,2015,20.2609999974569,15.8976669311523,29.689666112264,5.7396666208903,3.20600001017253,1.07733335097631,13.0579999287923,-9.17200024922689,20.8066663742065,13.427666982015,31.2116673787435,6.85133330027262,35.5910008748372,101.180999755859,65.5213330586751,21.2203337351481,11.7326675256093,8.48733361562093,21.3730010986328,-1.71566671133041,3,97,infested,89.0296886314265,77.25,6.08142857142857,1.6125,97.3642180979009,90.3263002928959,39.2639734366353,5.94908688433868,92.0399751127703,88.72813844886,9.49170731707317,6.82397260273973,97.7292208453524,95.4037825065275,40.8309726156752,17.4220963172805,91.6612758994654,90.4858782359841,5.97975425330813,17.1121217712177,98.0914986178508,98.9756075925895,30.1127195775657,29.4301764045682,1_2015,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.19048,39.74656,2015-07-02
2,2015,20.3899997075399,16.1309998830159,29.9603328704834,5.81066672007243,2.42500019073486,0.664999961853027,13.0006666183472,-9.95966657002767,21.0570004781087,13.6716667811076,31.7666657765706,6.86933326721191,33.4996658960978,102.843998591105,63.595334370931,16.6490003267924,11.4070007006327,8.39733378092448,21.4796676635742,-2.07400008042653,9,91,infested,94.5980542754736,0,25.6885714285714,0,99.2907823772702,0,55.515420950264,0,95.3789977335684,93.0406585183338,72.0495,9.64657894736842,99.5902335816976,95.30396447758,50.3950143212364,12.8198671744673,95.1482449035467,94.9678553258406,16.8068789808917,28.4707957559682,99.3584173236298,99.2363579204677,25.1249018067557,34.0672712990074,2_2015,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-103.99942,39.79711,2015-07-02
3,2015,20.117333094279,15.8680000305176,29.6500002543132,5.76433324813843,2.53233337402344,0.531666750709216,13.1753330230713,-9.54266707102458,20.5746672948201,13.1223335266113,30.556334177653,6.87333329518636,29.3440001010895,79.598666826884,52.2836672465006,12.366666952769,11.324000676473,8.19966713587443,21.4120012919108,-1.88900011777878,32,68,infested,94.4183313748531,89.3702099300233,7.929,19.8,97.25958666977,97.6923593132998,24.4858254585881,42.8015564202335,93.6973623322536,94.2670173461081,9.12833333333333,33.6893023255814,97.7964614691749,99.0983359676686,17.2379063985145,50.6593648695433,92.1010514063421,95.3474986809919,5.35344827586207,59.9525498007968,97.4633926035407,99.5518384713325,18.7238102311127,47.7595697094168,3_2015,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-103.74246,39.76896,2015-07-02
4,2015,20.4040002822876,15.8793331782023,29.9006665547689,6.68600002924601,4.82066663106283,2.14199999968211,14.0946667989095,-6.92733335494995,21.2589998245239,13.3760000864665,32.3449993133545,7.58833328882853,35.6463327407837,77.9956671396891,66.2646668752034,24.009667078654,12.6120003064473,9.01000070571899,21.9976673126221,-0.121000001827876,30,70,infested,95.6365809922295,83.7209302325581,8.66,2.88,95.895146875306,90.098031524607,24.0555555555556,2.66666666666667,89.1447977770917,83.9635995955511,4.60575,3.72245901639344,95.9863196806979,93.3146810641448,25.7735528345242,7.94170417702792,85.1680317430529,83.7360058477282,2.68362007168459,6.44991758241758,95.3269749278463,97.6733130159233,21.3877026351496,22.354923944869,4_2015,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.64938,39.92834,2015-07-02
5,2015,20.5596669514974,16.2910000483195,30.1409994761149,6.14333335558573,3.65500005086263,1.39100003242493,13.4470001856486,-8.89799992243449,21.2769997914632,13.9070002237956,32.6999994913737,7.08100016911825,38.4633324940999,86.847998936971,49.7396672566732,24.6893332799276,12.107000430425,8.84066692988078,21.7930005391439,-1.37700005869071,2,98,infested,92.3814597762387,32.6530612244898,6.71538461538462,0.245454545454545,94.9634476659904,44.249526536486,26.8400664084117,0.830105146651909,93.3451604917897,89.1063829787234,10.4828571428571,6.96483870967742,97.2962507633763,93.7979392167253,38.497859481239,7.55162427600101,91.8730410598221,86.4269071016108,7.05754601226994,6.48549418604651,97.8009300937401,97.5278647160752,32.8532629648986,14.1587916277555,5_2015,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.47077,39.95206,2015-07-02
6,2015,20.4539995193481,16.2343333562215,30.0409997304281,6.00866667429606,3.47699991861979,1.23666663964589,13.386666615804,-9.01400025685628,21.1010007858276,13.7776667277018,32.1646671295166,6.99400011698405,35.5733334223429,114.404665629069,55.7256647745768,22.9850001335144,11.9646674791972,8.73533391952515,21.7133344014486,-1.50266675526897,2,98,infested,94.9300699300699,92.2662750856584,7.26545454545455,31.62,96.6398580950831,98.0617015680991,24.5439469320066,29.1321171918187,92.8219685997335,92.5708577849919,5.90345864661654,35.1987096774194,96.3523500915844,99.2186819858194,27.4564109019953,38.1569836973626,94.3857135433293,92.2399585628855,11.6886634615385,18.1030188679245,98.3830107971325,98.5907725297936,38.5782467003887,18.2693213982754,6_2015,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.30061,39.90544,2015-07-02
7,2015,20.4813334147135,16.3723328908284,30.2683334350586,5.75433349609375,2.46833316485087,0.702999899784724,13.091999689738,-9.989333152771,21.1443328857422,13.932666460673,32.5109996795654,6.75333325068156,36.6276664733887,116.928331693014,71.3046658833822,15.6436669031779,11.4740006923676,8.53666734695435,21.6793340047201,-2.11700011293093,10,90,infested,92.7920104211898,83.3333333333333,13.3425,2.25,97.9171800830743,87.5687790603263,32.9444444444444,2.08333333333333,84.8684210526316,94.4050991501417,3.2923125,26.3146153846154,94.9739613213476,99.3111663574719,18.4218809014226,35.8900919048219,89.2525105567581,95.6881955378166,4.96491228070175,58.0280727272727,96.2738795827547,99.8820447355937,16.1661168473216,50.6427887979664,7_2015,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.04678,39.92802,2015-07-02
1,2016,21.4460005760193,15.5920000076294,30.7549997965495,5.93233346939087,2.61266652743022,-0.0173333783944448,12.8946666717529,-9.79766670862834,22.8443330128988,13.7050002415975,35.0713322957357,6.66533342997233,8.38633346557617,69.8636665344238,62.757334391276,20.0349995295207,12.3306673367818,7.78666702906291,21.8240013122559,-1.93233337004979,0,100,not_infested,90.8596300326442,74.3935309973046,6.57692307692308,1.8,95.5521741332378,90.0095531641066,26.2793914246196,5.53250345781466,89.755788138281,89.4145368859888,4.52551181102362,8.25049180327869,94.8986906460407,95.6394242147374,20.1007239534152,17.6015108593012,92.5251752975739,90.4109522490879,7.30601694915254,20.5568362831858,98.1148351790407,99.0903691117137,27.3561439231892,29.4840343958031,1_2016,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.1892462,39.74637975,2016-07-02
2,2016,21.611499786377,16.0003331502279,31.0779997507731,5.89766677220662,1.68566656112671,-0.319333344697952,12.710999806722,-10.7886667251587,23.2280003229777,14.2506666183472,35.7819989522298,6.59699996312459,13.278333346049,79.1876653035482,71.1743329366048,17.4760001500448,11.9643340110779,7.84033377965291,21.8936678568522,-2.44533348083496,0,100,not_infested,97.9674796747967,0,40.095,0,97.1897345883632,0,24.75,0,97.0188629468408,93.75,26.5465384615385,11.7522580645161,97.8635747924842,95.4439918486467,24.1414046022602,12.7427833915699,94.5297777198721,95.2562904977873,20.1672972972973,36.8186896551724,99.2681054897001,99.2679182907214,30.7854674245237,33.8859215675074,2_2016,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-103.99944,39.79708,2016-07-02
3,2016,21.7154998779297,16.4120000203451,30.6776663462321,5.62300006548564,1.83100008964539,-0.326666663090388,12.5943333307902,-10.7073334058126,23.4116668701172,14.8366667429606,34.2083326975505,6.30633322397868,7.82699990272522,79.9273312886556,68.3836669921875,16.1559998194377,12.0650005340576,8.04200029373169,21.6353340148926,-2.54200011491776,0,100,not_infested,89.9536321483771,91.3872452333991,12.114,35.1225,94.7366370335477,97.8123653227554,18.7152391546162,43.4093437152392,93.1771254152078,92.803482186039,21.16875,26.055,98.7257034480847,99.1507562349398,17.762184953274,49.1897674711305,94.2060503765256,94.7663581437203,16.3639411764706,43.1930769230769,98.6442947844763,99.4880500079892,26.4874159851694,44.5532110589653,3_2016,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-103.74268,39.77142,2016-07-02
4,2016,21.7839994430542,15.6486666997274,30.8096663157145,7.04266675313314,4.58566669623057,1.5600000222524,14.1523332595825,-7.60633357365926,23.3063332239787,13.847666422526,35.8163324991862,7.75866651535034,9.02466678619385,60.4800008138021,28.1723327636719,15.364333152771,13.4113343556722,8.60366694132487,22.4803345998128,-0.282000025113424,0,100,not_infested,88.2908404154863,0,32.475,0,99.0800425942421,0,60.1388888888889,0,93.9058298008113,85.5622663215416,16.8940677966102,5.17064516129032,98.8824599935999,92.9669826373494,34.8698088851107,5.60750606089229,88.4099247254531,84.3349766893521,3.89687632135307,7.40947252747253,96.8392969320951,97.8094837186762,23.3981114938392,21.3979286983246,4_2016,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.6589224,39.9143065,2016-07-02
5,2016,21.9289999008179,16.0329999923706,31.0626665751139,6.207000096639,3.15066679318746,0.760999937852224,13.4536666870117,-9.8153330485026,23.3943335215251,14.2970002492269,36.1983337402344,6.92966667811076,8.02433347702026,66.716667175293,38.9189993540446,18.9240004221598,12.7796670595805,8.39633385340373,22.2576675415039,-1.80333340167999,0,100,not_infested,95.2049689440994,33.3333333333333,20.58,0.21375,98.5599159223533,42.2909837891742,57.1984435797665,1.05614230127849,94.286373423562,88.4023921401111,17.6225373134328,5.24634146341463,98.4424334114191,93.4450354031061,41.2767831859799,7.51974325897492,92.4114684506831,86.903676694014,10.3506533575318,6.88722222222222,98.5803393924507,97.5069155325606,36.2012379567715,14.1642363600529,5_2016,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.47084,39.95189,2016-07-02
6,2016,21.7600002288818,15.9973335266113,31.0240001678467,6.06799999872843,2.97500006357829,0.489000072081884,13.2816664377848,-9.7810001373291,23.1603333155314,14.175666809082,35.8226674397786,6.7776665687561,9.23433303833008,77.9049987792969,34.9123331705729,20.1996666590373,12.6343337694804,8.24300034840902,22.1523342132568,-1.85666676362356,0,100,not_infested,91.6234887737478,87.5,9.06,10.89,96.2519967315516,95.3742483187459,16.7174093551066,16.7450871851647,90.9864481563189,92.2951709169832,4.88325842696629,35.4392307692308,94.7167997038317,99.1701012976407,15.2003525449337,32.2263842110233,94.9624047093962,91.9187522073741,15.0234971098266,17.5193312101911,98.7609596899014,98.5536482829252,32.9891077742048,17.4558342234077,6_2016,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.30035,39.91259,2016-07-02
7,2016,21.7330002784729,16.2386668523153,31.318665822347,5.72033325831095,1.91133324305216,-0.122666721542676,12.7183332443237,-10.7923332850138,23.2750002543132,14.5240001678467,36.3119990030924,6.43266661961873,12.8176670074463,79.0470015207926,59.6929995218913,17.2133331298828,12.1313336690267,8.05766693751017,22.0176677703857,-2.53600019216537,0,100,not_infested,88.1920415224914,38.8888888888889,6.699375,0.295714285714286,96.048064154576,53.5278162308753,33.0557868442964,0.638356924784901,88.0901919227599,94.6290590187248,5.85409090909091,19.970625,96.037491880358,98.3652689194106,27.0314516890722,33.5327267575481,91.3146322736756,95.4601637664522,6.87750885478158,62.7123673469388,96.8443645412993,99.8661376841667,18.4870997317978,48.7611001145358,7_2016,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.06081,39.92813,2016-07-02
2,2017,20.3873338699341,18.2583332061768,30.9233328501383,8.29800001780192,1.54133322834969,0.614333271980286,12.6590000788371,-9.58566665649414,21.16100025177,16.9113337198893,35.5386664072673,9.26600011189779,22.2556672096252,63.0620002746582,53.8123334248861,6.58166662851969,10.963667233785,9.43566719690959,21.7903347015381,-0.643333355585734,8,92,infested,96.9156819547366,81.0026385224274,114.615,2.04,99.0644301394638,87.6405509450789,70.3396851698426,5.63380281690141,97.5317165789247,95.4342154304883,262.695,15.3,99.4704352662309,97.4024006334327,55.1555807508189,17.1327790375409,96.2714561183524,95.4825600012651,50.4063529411765,38.9589419795222,98.664173402991,98.9955621936645,27.1913866716169,36.2219588467964,2_2017,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.00054,39.78319,2017-07-02
3,2017,20.2496668497721,17.8996664683024,30.341667175293,7.99699989954631,1.74199985961119,0.554333329200745,12.770666440328,-9.31733306248983,21.0166664123535,16.3713331222534,33.392333984375,9.08833360671997,18.8269999821981,48.6786677042643,48.9416669209798,5.41533342997233,10.9956671396891,9.22633361816406,21.5553347269694,-0.660000006357829,5,95,infested,98.0434782608696,91.2337662337662,21.69,18.3085714285714,96.9105065220279,96.2890395728124,13.3851707858928,39.5445709525132,93.1712364200724,94.8634103140541,15.374347826087,26.1194117647059,95.3529005687401,98.5504412610021,12.3681808165707,46.5923757358265,95.0726508619178,95.9655821558451,29.668064516129,44.7280434782609,97.6258482202787,98.9312713337553,20.4319287982999,45.7084180700592,3_2017,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-103.74549,39.7667,2017-07-02
4,2017,19.8966668446859,18.3400001525879,30.3883336385091,8.88100004196167,3.71700004736582,2.3936666448911,14.009999593099,-6.13100012143453,19.9443330764771,17.1233336130778,34.6056671142578,9.70599985122681,18.9883335431417,58.5326665242513,26.6660003662109,7.21299982070923,11.806334177653,10.3663339614868,22.1983343760173,1.37466679016749,0,100,not_infested,96.9735182849937,0,18.495,0,96.2403697810639,0,22.8206551915602,0,96.0927877377857,87.7297297297297,27.72375,6.55615384615385,97.0873864525192,92.8302955596411,23.282106191346,5.96460288467595,91.9498879166968,87.9471048575417,9.10688524590164,7.86556451612903,95.1784466109453,96.4061300913316,15.86687726534,21.6670046527835,4_2017,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.65916,39.91471,2017-07-02
5,2017,20.1183334986369,18.759999593099,30.6903330485026,8.57033348083496,2.57866654793421,1.90366665522257,13.4573332468669,-7.79433329900106,20.2466669082642,17.8403333028158,35.2330004374186,9.43299992879232,22.6763335863749,57.220666885376,36.3466669718424,7.52866657574971,11.3480005264282,10.3313334782918,22.0730012257894,0.388333380222321,1,99,infested,93.8097917839055,75.9259259259259,13.785,1.116,94.9940087869963,76.6793430542264,25.5348707974437,1.72270075020839,95.3665127800923,91.1803340213924,36.72,6.7925,96.9769513771192,94.3140609947161,28.2521796606969,8.55182399043153,94.6813369942225,89.9442047966348,22.826192893401,9.49251533742331,96.7537536399881,96.2185296225581,28.5412346694543,14.7310335372646,5_2017,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.47127,39.95641,2017-07-02
6,2017,20.1563336054484,18.6456667582194,30.7453327178955,8.47500006357829,2.61033324400584,1.65266664822896,13.3933331171672,-7.92766666412354,20.3996667861938,17.582000096639,35.2233333587646,9.37366644541422,22.2119998931885,58.1113344828288,32.7236658732096,7.98299996058146,11.3826670646667,10.1486671765645,22.0683345794678,0.273666659990946,19,81,infested,97.7063076539516,91.6666666666667,61.53,0.81,97.8069238239369,67.7964506065687,56.9564009997223,0.249930574840322,96.8100375017362,90.1893287435456,35.0485714285714,8.9775,97.3249580302357,94.6294919827045,34.3249283848018,3.76806119558032,95.8186395867397,92.1938177315611,36.0308053691275,15.1693014705882,97.3145734036714,96.8462930563004,34.0741163870046,13.0938950374866,6_2017,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.33859,39.95672,2017-07-02
7,2017,20.3636662165324,18.5310001373291,31.1273339589437,8.17500003178914,1.56266669432322,0.684666723012924,12.8076667785645,-9.38599999745687,21.0063336690267,17.2870000203451,36.0563329060872,9.12833325068156,20.5456671714783,66.4259999593099,58.8173332214355,6.90533336003621,10.9630002975464,9.60733350118001,21.9670015970866,-0.60533332824707,9,91,infested,92.6375404530744,93.9740655987796,11.448,11.0290909090909,95.1873294731111,97.5040588521136,35.3529738743747,37.4652584769316,90.0157811678064,94.9301958632045,7.61368421052632,38.9064705882353,94.6174371797826,98.1851296024759,15.1749748237664,46.2550352467271,94.1645401128115,96.2668665215913,23.9944921875,65.7351315789474,96.8585196089479,99.2319708767362,19.4958295246801,47.5688414076782,7_2017,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.05562,39.91151,2017-07-02
1,2018,18.3303330739339,18.5293337504069,31.2280000050863,7.410666624705,1.4083331823349,1.18633319934209,12.8553333282471,-9.62666670481364,18.9806674321493,18.1386664708455,37.0973345438639,8.18200000127157,16.2269999186198,38.8176670074463,43.4050013224284,6.72633337974548,9.86866736412048,9.8576668103536,22.0406678517659,-1.10766674081484,3,97,infested,96.1240310077519,81.5602836879433,42.03,2.91857142857143,97.2304396541364,92.0867196162695,25.9516532370103,6.3073075854404,95.8290946083418,90.5709342560554,25.3173913043478,8.18534482758621,97.1614518617442,95.6082803642433,20.3625605841254,16.6016239692831,95.385608082769,91.337903571587,21.6009498680739,16.9621666666667,97.5884266593072,98.0288065423194,25.9811034057284,29.0683659130117,1_2018,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.19058,39.74645,2018-07-02
2,2018,18.3903331756592,18.5053332646688,31.4276663462321,7.25933345158895,0.687666510542234,0.318666696548462,12.7133334477743,-10.8760000864665,19.0769999821981,18.1130002339681,37.4500007629395,8.06033325195312,20.0329999923706,37.0006669362386,60.6653340657552,6.95999987920125,9.53833381334941,9.41166718800863,22.0696678161621,-1.80800004800161,26,74,infested,97.8933929141398,86.3636363636364,72.315,1.35,98.138909476127,75.4397159683501,44.800669082799,0.418176749372735,97.7576853526221,93.1048173636845,50.322,15.7090909090909,98.5617497303043,96.5377737370765,26.3949645948072,12.0849724626279,96.2324678127023,95.5768448602097,38.7392592592593,36.7235611510791,99.0204036332562,99.1318837209761,29.8781689637935,32.4030564878954,2_2018,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-103.99874,39.81007,2018-07-02
3,2018,17.9603331883748,18.0730002721151,31.2073332468669,6.93800004323324,0.655999834338824,-0.164666652679443,12.710000038147,-10.9676666259766,18.5343332290649,17.4419997533162,36.9736671447754,7.82999992370605,18.76833375295,46.2816677093506,48.3816668192546,9.12900002797445,9.30733378728231,8.95400047302246,21.9580008188883,-2.01400005817413,43,57,infested,92.4059616749468,89.8500174398326,10.98,26.496,93.8188453948595,97.6394701516263,20.3389830508475,40.9002500694637,92.6884393716804,93.2612947064868,16.845,18.0094736842105,95.8116734663924,98.8345530786409,14.1417957436091,47.8781009948369,93.7883282644463,95.5070405831199,20.5854545454545,37.632513368984,97.3364356694443,98.8559752541949,22.9955443847824,44.665828858677,3_2018,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-103.74263,39.77125,2018-07-02
4,2018,18.3339996337891,18.4403336842855,31.0506674448649,7.50166670481364,3.12599992752075,2.19733332594236,14.3706665039062,-7.73166656494141,19.1653331120809,17.7620000839233,36.7450002034505,8.24733352661133,13.6823331514994,32.3310000101725,38.8983319600423,7.84366655349731,10.7293337186178,10.3180006345113,22.7100009918213,-0.115000004569689,4,96,infested,97.5789716393821,88.3720930232558,66.48,8.64,97.9684757916581,91.3159364358646,61.5726590719644,2.6674076132259,95.5016860724057,89.8669933496675,22.35375,11.3908695652174,96.9568113836343,95.9754216081689,25.0149498001448,9.16186699398861,93.0032282915734,85.9896762465491,8.70614840989399,5.94530357142857,96.1315442845021,95.8745903292022,15.637843627276,21.1313102463406,4_2018,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.6781992,39.91385765,2018-07-02
5,2018,18.5186672210693,18.699333190918,31.1933326721191,7.20266660054525,2.22033333778381,1.81833325326443,13.7986666361491,-8.97866662343343,19.3436670303345,18.2266661326091,37.0366668701172,7.97300004959106,15.3463333447774,39.6990000406901,49.1573333740234,7.72633334000905,10.3693338235219,10.2583340009054,22.495667775472,-0.887333420415719,2,98,infested,93.5989256938227,66.6666666666667,12.94875,0.48,94.8548546938213,61.7310801320143,31.9811058627396,0.444567935537649,94.2343521828894,84.8599137931034,16.1196428571429,3.5625,95.830743115342,94.8446073913776,31.6005040957782,5.98613736609956,93.7820996127103,87.7618469944311,14.3319018404908,5.69393501805054,96.1829126980019,95.8908820910304,22.2405648252343,15.0157371917538,5_2018,08,001,00198116,0500000US08001,08001,Adams,06,3020592854,44447105,-104.49903,39.95576,2018-07-02
